codgru,grupo,sigla,a_vl,a_cmv,a_mc,a_qtde,a_cli,d_vl,d_cmv,d_mc,d_qtde,d_cli
3102,TRIANGULO,M,0.00,0.00,0.00,0,0,39.30,21.46,6.10,2,1
3102,TRIANGULO,,552.28,306.32,41.35,28,6,206.10,112.70,12.64,10,1
3103,PENDENTE,K,1731.82,1232.21,137.00,14,7,722.58,523.54,87.46,6,4
3103,PENDENTE,,739.91,562.05,70.19,7,4,0.00,0.00,0.00,0,0
3104,TRAVA BENDIX,K,127.73,98.33,32.82,2,2,365.73,195.52,111.85,4,2
3104,TRAVA BENDIX,Q,120.42,72.77,28.41,2,2,0.00,0.00,0.00,0,0
3104,TRAVA BENDIX,,86.91,85.65,21.30,1,1,0.00,0.00,0.00,0,0
3105,CHAVE TECLA,E,27.82,19.45,2.77,2,1,0.00,0.00,0.00,0,0
3105,CHAVE TECLA,K,348.10,253.98,59.17,13,10,109.24,73.50,8.39,6,2
3105,CHAVE TECLA,O,137.96,104.85,14.06,8,3,0.00,0.00,0.00,0,0
3105,CHAVE TECLA,Q,249.73,195.04,22.37,10,4,99.56,75.33,7.31,2,1
3105,CHAVE TECLA,U,424.30,342.67,26.13,17,3,86.62,67.41,8.83,3,2
3105,CHAVE TECLA,,90.76,70.36,22.77,4,1,57.64,44.62,14.51,3,1
3109,CHAVE FAROL MILHA,E,0.00,0.00,0.00,0,0,110.13,88.58,17.98,2,2
3109,CHAVE FAROL MILHA,K,140.40,102.18,19.20,5,3,0.00,0.00,0.00,0,0
3109,CHAVE FAROL MILHA,U,34.96,27.39,4.22,1,1,0.00,0.00,0.00,0,0
3109,CHAVE FAROL MILHA,,185.71,149.79,48.07,4,2,0.00,0.00,0.00,0,0
3115,ANEL AJUSTE,B,58.51,38.84,4.22,8,1,0.00,0.00,0.00,0,0
3115,ANEL AJUSTE,E,128.34,71.03,11.54,10,3,0.00,0.00,0.00,0,0
3115,ANEL AJUSTE,F,19.50,9.88,3.61,2,1,0.00,0.00,0.00,0,0
3115,ANEL AJUSTE,K,3776.00,2271.68,282.01,542,70,1161.48,673.70,92.89,138,21
3115,ANEL AJUSTE,M,41.69,28.75,5.13,9,2,94.20,48.89,3.38,10,1
3115,ANEL AJUSTE,O,322.91,178.72,30.77,40,8,24.88,12.91,6.14,3,2
3115,ANEL AJUSTE,Q,288.09,166.76,9.56,36,2,232.94,125.29,15.22,45,4
3115,ANEL AJUSTE,U,46.64,28.64,3.06,8,1,0.00,0.00,0.00,0,0
3115,ANEL AJUSTE,,1413.80,928.13,126.06,189,28,315.27,194.59,49.33,38,10
3116,ROLAMENTO 6000,B,1712.84,1041.84,103.68,83,3,553.46,345.71,26.92,20,2
3116,ROLAMENTO 6000,E,2104.06,1539.37,52.52,238,15,614.44,451.83,22.19,71,10
3116,ROLAMENTO 6000,F,447.92,253.24,97.20,34,9,162.85,96.73,33.68,15,5
3116,ROLAMENTO 6000,I,28.38,13.53,11.22,2,1,0.00,0.00,0.00,0,0
3116,ROLAMENTO 6000,K,41825.18,27298.86,2559.41,3481,262,13245.48,8662.84,820.66,1140,108
3116,ROLAMENTO 6000,M,1241.23,840.32,60.92,82,3,69.10,52.05,3.95,8,2
3116,ROLAMENTO 6000,N,333.46,265.09,16.52,38,2,85.93,71.63,1.97,9,1
3116,ROLAMENTO 6000,O,3889.69,2558.84,235.78,339,21,1119.09,725.85,56.59,80,9
3116,ROLAMENTO 6000,Q,7705.05,5230.11,58.72,650,8,1028.48,643.60,36.08,63,3
3116,ROLAMENTO 6000,U,6093.66,4456.45,37.74,627,4,560.00,419.50,2.39,50,1
3116,ROLAMENTO 6000,,21603.24,14103.07,2017.92,1800,124,9163.30,6357.07,742.01,863,64
3127,RADIO MP3,K,1594.76,1600.73,310.94,15,9,456.24,420.61,75.13,5,4
3127,RADIO MP3,,1576.06,1683.41,279.22,15,7,537.58,495.04,134.92,4,3
3128,GIROFLEX,K,318.26,243.20,35.40,4,2,0.00,0.00,0.00,0,0
3128,GIROFLEX,Q,468.04,324.83,26.91,6,2,0.00,0.00,0.00,0,0
3128,GIROFLEX,U,148.32,108.28,10.92,2,1,465.96,324.83,14.00,6,1
3128,GIROFLEX,,256.95,187.98,72.51,2,2,0.00,0.00,0.00,0,0
3129,REPARO BICO INJETOR,E,1000.69,579.74,116.00,77,8,20.13,11.12,1.96,3,1
3129,REPARO BICO INJETOR,F,23.11,12.34,7.12,1,1,0.00,0.00,0.00,0,0
3129,REPARO BICO INJETOR,I,23.92,15.47,8.65,1,1,0.00,0.00,0.00,0,0
3129,REPARO BICO INJETOR,K,2402.69,1572.39,400.38,158,54,778.65,510.92,135.83,44,25
3129,REPARO BICO INJETOR,M,153.23,92.07,13.68,11,2,0.00,0.00,0.00,0,0
3129,REPARO BICO INJETOR,O,319.12,186.55,46.48,23,10,22.52,12.04,3.51,2,1
3129,REPARO BICO INJETOR,Q,51.75,29.65,2.83,5,1,0.00,0.00,0.00,0,0
3129,REPARO BICO INJETOR,U,109.09,69.26,11.49,8,1,0.00,0.00,0.00,0,0
3129,REPARO BICO INJETOR,,433.18,275.10,101.83,28,20,250.99,159.33,52.76,14,9
3134,SENSOR BORBOLETA,B,331.90,321.07,97.18,4,3,0.00,0.00,0.00,0,0
3134,SENSOR BORBOLETA,E,1090.64,824.23,120.81,20,13,904.08,674.53,99.36,16,5
3134,SENSOR BORBOLETA,F,459.80,391.84,84.92,4,3,54.97,54.98,-4.26,1,1
3134,SENSOR BORBOLETA,I,142.97,117.35,49.79,2,2,118.60,98.80,41.14,2,2
3134,SENSOR BORBOLETA,K,11139.32,9470.28,2382.43,148,105,2899.45,2397.24,674.52,48,40
3134,SENSOR BORBOLETA,M,118.93,138.41,19.69,3,2,0.00,0.00,0.00,0,0
3134,SENSOR BORBOLETA,N,606.04,670.09,114.44,10,1,84.06,102.57,12.17,2,1
3134,SENSOR BORBOLETA,O,974.95,753.49,160.60,18,8,464.11,325.35,76.90,9,6
3134,SENSOR BORBOLETA,Q,0.00,0.00,0.00,0,0,40.29,29.84,6.16,1,1
3134,SENSOR BORBOLETA,U,312.44,221.87,44.52,3,1,0.00,0.00,0.00,0,0
3134,SENSOR BORBOLETA,,6361.28,6052.19,1391.36,93,52,2032.04,1949.29,536.83,25,14
3135,ATUADOR MARCHA LENTA,E,2290.26,1811.07,323.45,31,13,442.23,328.42,50.80,8,4
3135,ATUADOR MARCHA LENTA,F,265.23,174.44,76.51,2,2,192.01,156.38,62.32,2,2
3135,ATUADOR MARCHA LENTA,I,58.67,47.53,21.67,1,1,131.35,78.41,53.46,1,1
3135,ATUADOR MARCHA LENTA,K,14937.11,12146.68,3186.70,179,124,4085.14,3298.21,924.29,56,41
3135,ATUADOR MARCHA LENTA,M,686.52,654.26,152.74,6,3,44.67,50.37,9.66,1,1
3135,ATUADOR MARCHA LENTA,N,945.32,978.11,135.68,9,1,260.39,283.00,40.53,4,1
3135,ATUADOR MARCHA LENTA,O,3071.59,2325.19,441.63,46,18,755.01,583.02,99.76,14,6
3135,ATUADOR MARCHA LENTA,U,43.69,36.06,3.74,1,1,0.00,0.00,0.00,0,0
3135,ATUADOR MARCHA LENTA,,6933.68,6178.27,1605.55,83,43,2298.81,1931.11,705.72,24,21
3136,BICO INJETOR,B,1531.59,1292.00,172.77,15,3,617.48,500.77,130.87,7,3
3136,BICO INJETOR,E,45866.65,36369.94,2750.98,466,41,13323.74,9548.96,861.54,158,19
3136,BICO INJETOR,F,31125.50,25269.50,2925.18,471,35,10973.72,8970.07,905.09,161,11
3136,BICO INJETOR,I,8088.31,4743.15,1371.67,64,22,1745.58,990.46,426.62,16,8
3136,BICO INJETOR,K,375060.48,292140.25,37003.68,3474,590,120600.36,90236.73,12651.01,1130,274
3136,BICO INJETOR,M,5220.36,4643.11,630.68,47,4,624.27,508.84,95.62,9,3
3136,BICO INJETOR,N,9177.38,7834.33,999.81,132,2,3532.54,3052.84,393.96,48,2
3136,BICO INJETOR,O,43704.22,33139.05,3101.44,456,47,19333.09,14450.48,1557.60,170,27
3136,BICO INJETOR,Q,2567.44,2092.97,113.45,22,4,313.16,250.90,10.27,4,1
3136,BICO INJETOR,U,3303.38,2510.54,256.00,37,2,455.72,344.13,50.60,3,1
3136,BICO INJETOR,,113164.01,89470.92,15373.72,1025,204,35306.37,27417.49,4985.57,319,103
3138,REGULADOR PRESSAO,E,3828.52,3055.81,312.15,86,19,670.12,528.37,58.87,16,6
3138,REGULADOR PRESSAO,F,672.44,467.93,206.90,11,8,0.00,0.00,0.00,0,0
3138,REGULADOR PRESSAO,I,134.84,67.26,64.52,1,1,0.00,0.00,0.00,0,0
3138,REGULADOR PRESSAO,K,9723.50,7104.08,1927.48,168,110,3134.16,2247.65,695.17,55,41
3138,REGULADOR PRESSAO,M,346.27,254.75,98.68,5,2,81.74,69.63,17.44,1,1
3138,REGULADOR PRESSAO,N,89.36,83.20,12.38,2,1,171.78,133.34,43.14,2,1
3138,REGULADOR PRESSAO,O,3169.29,2383.97,411.48,60,20,1106.51,817.21,126.98,24,10
3138,REGULADOR PRESSAO,Q,143.79,101.16,19.42,3,1,99.92,66.78,12.11,2,1
3138,REGULADOR PRESSAO,U,282.92,166.52,88.53,1,1,0.00,0.00,0.00,0,0
3138,REGULADOR PRESSAO,,5693.08,4409.27,1248.92,96,42,1023.09,787.65,252.22,19,15
3139,SENSOR MAP,B,310.36,233.26,65.16,4,2,230.46,164.88,61.23,3,3
3139,SENSOR MAP,E,3892.98,2988.97,333.79,59,16,1245.60,896.93,176.17,20,8
3139,SENSOR MAP,F,238.27,191.17,29.54,4,3,137.52,81.54,54.29,1,1
3139,SENSOR MAP,I,348.50,177.17,142.66,3,3,230.50,114.49,89.07,3,3
3139,SENSOR MAP,K,16713.57,11741.23,3459.32,222,153,6078.76,4109.89,1392.45,77,58
3139,SENSOR MAP,M,425.16,316.19,82.62,7,3,125.15,89.65,29.77,2,1
3139,SENSOR MAP,N,236.91,175.44,48.16,4,1,281.36,206.45,62.42,5,1
3139,SENSOR MAP,O,3796.30,2634.75,548.25,52,17,873.05,616.54,125.92,14,7
3139,SENSOR MAP,Q,0.00,0.00,0.00,0,0,63.48,41.68,13.41,1,1
3139,SENSOR MAP,U,0.00,0.00,0.00,0,0,79.80,56.54,12.87,1,1
3139,SENSOR MAP,,10896.62,7640.28,2459.60,145,73,2631.84,1751.77,661.93,33,24
3140,SENSOR VELOCIDADE,B,69.76,45.26,14.24,1,1,84.32,80.61,22.09,1,1
3140,SENSOR VELOCIDADE,E,1198.40,922.70,93.87,21,9,645.42,497.77,77.33,12,6
3140,SENSOR VELOCIDADE,F,772.54,637.48,178.68,12,10,129.96,122.70,38.27,2,2
3140,SENSOR VELOCIDADE,I,111.34,95.13,40.72,1,1,149.59,127.81,53.91,2,2
3140,SENSOR VELOCIDADE,K,17858.65,15066.60,3750.79,276,166,6373.52,4941.90,1351.66,94,68
3140,SENSOR VELOCIDADE,M,258.27,281.42,53.25,6,3,108.53,114.08,24.51,2,2
3140,SENSOR VELOCIDADE,N,415.66,467.45,52.90,8,2,314.04,386.42,43.81,5,2
3140,SENSOR VELOCIDADE,O,2876.52,2141.96,460.59,51,21,675.20,514.48,122.76,13,8
3140,SENSOR VELOCIDADE,Q,341.36,222.64,57.23,6,4,338.44,236.92,30.37,6,3
3140,SENSOR VELOCIDADE,U,479.15,331.21,73.84,7,2,0.00,0.00,0.00,0,0
3140,SENSOR VELOCIDADE,,8106.16,7701.24,1676.15,120,74,3538.43,3498.11,817.61,52,34
3141,BORRACHA VEDACAO,F,13.50,7.00,0.45,10,1,0.00,0.00,0.00,0,0
3141,BORRACHA VEDACAO,K,446.20,245.79,12.38,220,18,112.60,62.70,3.02,50,4
3141,BORRACHA VEDACAO,O,0.00,0.00,0.00,0,0,36.50,20.44,1.12,10,1
3141,BORRACHA VEDACAO,Q,0.00,0.00,0.00,0,0,11.70,6.96,0.32,10,1
3141,BORRACHA VEDACAO,,137.40,76.20,4.14,60,6,38.10,21.10,1.14,10,1
3142,JUNTA TBI,K,18.89,8.56,6.78,1,1,27.77,11.30,11.48,1,1
3150,KIT VIDRO,,588.21,514.70,104.56,1,1,1243.48,1042.18,256.24,2,1
3153,FLANGE BOMBA COMB.,B,360.87,215.55,80.83,10,5,76.96,41.98,24.44,2,2
3153,FLANGE BOMBA COMB.,E,5415.16,4029.43,513.28,154,27,2245.28,1631.64,196.10,68,19
3153,FLANGE BOMBA COMB.,F,1243.64,716.91,341.06,32,14,353.14,181.51,85.52,6,5
3153,FLANGE BOMBA COMB.,I,370.62,161.16,154.89,6,5,0.00,0.00,0.00,0,0
3153,FLANGE BOMBA COMB.,K,29785.26,19091.55,5755.28,773,341,11145.55,6865.64,2436.18,283,163
3153,FLANGE BOMBA COMB.,M,872.06,538.08,191.23,17,4,258.82,167.39,58.40,6,2
3153,FLANGE BOMBA COMB.,N,541.15,368.99,98.62,15,2,280.54,200.79,42.15,8,1
3153,FLANGE BOMBA COMB.,O,6116.06,4348.88,793.97,176,39,1507.32,1025.06,184.45,48,18
3153,FLANGE BOMBA COMB.,Q,811.46,524.57,118.03,22,5,332.23,220.04,56.35,11,5
3153,FLANGE BOMBA COMB.,U,298.85,192.05,44.44,9,2,52.08,34.80,5.33,2,1
3153,FLANGE BOMBA COMB.,,10894.22,6668.09,2324.03,278,116,3088.89,1781.76,814.89,65,46
3155,CORPO BORBOLETA,B,381.56,328.55,101.08,1,1,462.06,397.85,122.41,1,1
3155,CORPO BORBOLETA,E,12533.52,9136.03,2085.50,34,15,1851.24,1282.69,390.10,5,5
3155,CORPO BORBOLETA,F,2861.59,2128.54,806.04,7,7,3982.19,2681.58,1461.95,6,6
3155,CORPO BORBOLETA,I,5598.19,3335.87,2380.82,8,7,701.40,411.93,297.69,1,1
3155,CORPO BORBOLETA,K,111774.31,89649.29,24755.66,251,176,32600.52,25112.49,7904.61,75,61
3155,CORPO BORBOLETA,M,2162.13,1891.70,549.64,6,4,1337.74,1257.46,273.43,3,1
3155,CORPO BORBOLETA,N,781.49,687.75,195.58,2,2,474.99,421.25,116.37,1,1
3155,CORPO BORBOLETA,O,6391.71,4741.34,1057.51,15,14,4130.94,3089.35,705.34,9,7
3155,CORPO BORBOLETA,Q,1282.90,890.15,265.23,3,2,0.00,0.00,0.00,0,0
3155,CORPO BORBOLETA,U,501.65,414.10,42.92,1,1,0.00,0.00,0.00,0,0
3155,CORPO BORBOLETA,,36481.50,30053.57,10400.71,80,62,13548.80,11334.30,3750.92,28,25
3156,ANTI-CHAMA,B,62.50,59.70,16.35,2,2,31.69,30.29,8.31,1,1
3156,ANTI-CHAMA,E,779.46,525.70,87.82,47,11,398.69,261.68,35.92,17,7
3156,ANTI-CHAMA,F,657.80,531.81,134.17,27,16,154.84,118.55,46.48,3,3
3156,ANTI-CHAMA,I,108.56,82.72,39.82,3,3,0.00,0.00,0.00,0,0
3156,ANTI-CHAMA,K,16591.43,12779.31,2871.24,583,253,6843.09,5249.80,1319.61,207,109
3156,ANTI-CHAMA,M,129.54,120.98,27.58,5,3,141.77,91.11,9.05,7,2
3156,ANTI-CHAMA,N,165.09,131.95,26.69,6,1,53.91,32.43,5.50,3,1
3156,ANTI-CHAMA,O,789.69,544.46,97.89,50,17,539.49,348.56,99.11,17,7
3156,ANTI-CHAMA,U,42.38,29.11,7.97,2,1,157.04,104.10,15.49,6,1
3156,ANTI-CHAMA,,7168.77,6343.28,1365.43,283,96,3019.93,2729.81,679.76,90,56
3157,VALVULA AR QUENTE,E,161.06,115.54,15.25,3,2,0.00,0.00,0.00,0,0
3157,VALVULA AR QUENTE,I,33.90,28.96,11.81,1,1,293.99,115.72,136.69,1,1
3157,VALVULA AR QUENTE,K,1421.91,1182.80,255.46,19,17,403.41,378.64,91.86,5,5
3157,VALVULA AR QUENTE,N,85.61,84.28,20.98,1,1,83.84,82.54,20.55,1,1
3157,VALVULA AR QUENTE,O,0.00,0.00,0.00,0,0,68.05,48.48,9.66,1,1
3157,VALVULA AR QUENTE,,637.57,623.14,145.48,10,8,83.84,82.54,20.55,1,1
3158,TUBO REFRIG.MOTOR,B,16.13,9.81,4.22,1,1,295.28,221.09,62.66,8,4
3158,TUBO REFRIG.MOTOR,E,5879.05,4554.30,594.56,161,23,1384.56,1068.13,167.65,30,10
3158,TUBO REFRIG.MOTOR,F,1518.68,1050.41,294.53,62,23,306.93,203.62,94.31,11,8
3158,TUBO REFRIG.MOTOR,I,158.46,75.47,69.27,5,5,37.85,16.94,15.35,1,1
3158,TUBO REFRIG.MOTOR,K,38165.14,27572.68,6768.98,1320,415,14421.97,10149.95,2828.66,467,220
3158,TUBO REFRIG.MOTOR,M,224.26,157.36,53.34,5,2,203.06,155.35,39.57,4,2
3158,TUBO REFRIG.MOTOR,N,561.53,467.12,62.34,25,2,83.45,75.92,8.87,3,1
3158,TUBO REFRIG.MOTOR,O,4200.39,3187.76,454.48,160,32,1838.41,1351.96,230.71,49,19
3158,TUBO REFRIG.MOTOR,Q,0.00,0.00,0.00,0,0,62.10,41.86,2.24,5,1
3158,TUBO REFRIG.MOTOR,U,71.33,47.66,10.34,3,2,79.26,52.49,6.53,3,1
3158,TUBO REFRIG.MOTOR,,16808.03,12251.25,3414.58,498,161,5438.89,3903.55,1205.98,172,85
3160,KIT TRAVA,K,528.47,419.09,133.25,7,7,297.66,257.67,57.68,5,3
3160,KIT TRAVA,,1382.57,1149.33,190.59,22,7,310.50,268.80,45.60,5,3
3161,BATERIA CONTROLE,B,167.70,160.50,5.84,30,1,55.90,53.50,1.46,10,1
3161,BATERIA CONTROLE,E,79.20,48.66,1.41,15,1,0.00,0.00,0.00,0,0
3161,BATERIA CONTROLE,F,124.80,107.00,1.99,20,1,62.40,53.50,1.99,10,1
3161,BATERIA CONTROLE,K,1541.00,1291.43,47.81,350,28,518.30,494.66,14.34,120,11
3161,BATERIA CONTROLE,M,103.80,96.47,3.61,20,3,0.00,0.00,0.00,0,0
3161,BATERIA CONTROLE,N,26.40,16.22,1.41,5,1,0.00,0.00,0.00,0,0
3161,BATERIA CONTROLE,Q,40.20,25.00,0.52,20,1,40.80,25.00,0.55,20,1
3161,BATERIA CONTROLE,U,10.05,6.25,0.52,5,1,0.00,0.00,0.00,0,0
3161,BATERIA CONTROLE,,1795.20,1710.01,44.89,375,21,880.10,858.65,24.61,205,16
3162,COXIM MOTOR,B,4367.53,3090.99,1101.68,29,7,820.24,579.18,206.10,6,3
3162,COXIM MOTOR,E,36135.73,26891.42,5077.50,319,35,12248.03,9281.10,1603.86,83,23
3162,COXIM MOTOR,F,12214.89,8568.43,3804.39,89,42,4241.66,2973.64,1418.53,37,15
3162,COXIM MOTOR,I,6921.60,3922.34,2899.38,31,27,1654.88,860.83,763.29,8,6
3162,COXIM MOTOR,J,403.85,341.89,81.36,2,1,0.00,0.00,0.00,0,0
3162,COXIM MOTOR,K,355738.82,256668.20,81122.69,2462,748,110609.99,76140.28,27938.74,762,381
3162,COXIM MOTOR,M,4545.16,3777.74,1041.93,34,4,2004.22,1621.70,532.28,13,2
3162,COXIM MOTOR,N,6519.54,5423.12,1345.06,67,2,2443.66,1952.10,544.91,27,2
3162,COXIM MOTOR,O,37236.83,26211.18,6879.07,303,49,9562.46,6611.65,1764.90,82,31
3162,COXIM MOTOR,Q,516.44,363.12,90.38,4,2,0.00,0.00,0.00,0,0
3162,COXIM MOTOR,U,370.15,277.69,43.83,3,1,0.00,0.00,0.00,0,0
3162,COXIM MOTOR,,97977.18,74423.73,25302.24,746,238,32813.05,25189.18,8766.25,236,124
3163,SENSOR ROTACAO,B,519.95,523.00,91.93,9,2,0.00,0.00,0.00,0,0
3163,SENSOR ROTACAO,E,6765.15,5094.66,723.32,115,30,1052.66,741.61,179.17,14,9
3163,SENSOR ROTACAO,F,1498.07,1397.83,316.02,23,10,518.05,498.93,143.65,7,7
3163,SENSOR ROTACAO,I,667.29,546.07,245.28,7,7,441.75,377.40,152.54,3,2
3163,SENSOR ROTACAO,K,34555.29,29288.27,7265.49,491,262,12060.59,9794.52,2898.20,158,110
3163,SENSOR ROTACAO,M,1001.81,1092.53,213.61,14,4,256.90,295.38,57.96,4,2
3163,SENSOR ROTACAO,N,1083.24,1063.75,211.52,19,1,219.61,266.46,29.15,4,2
3163,SENSOR ROTACAO,O,5888.25,4470.28,845.86,90,26,2549.44,1976.50,387.21,39,15
3163,SENSOR ROTACAO,Q,591.73,436.02,46.24,8,2,197.81,129.15,42.36,3,3
3163,SENSOR ROTACAO,U,288.13,208.57,20.84,4,1,217.48,155.37,16.82,4,1
3163,SENSOR ROTACAO,,18934.20,18272.54,4600.28,257,129,6024.07,6128.74,1567.59,82,59
3164,CABO ACELERADOR,B,40.30,25.46,7.27,2,1,22.62,16.67,6.33,1,1
3164,CABO ACELERADOR,E,415.96,283.32,53.84,21,9,163.76,114.27,16.86,8,4
3164,CABO ACELERADOR,F,122.95,64.03,48.75,4,2,0.00,0.00,0.00,0,0
3164,CABO ACELERADOR,I,26.75,15.75,10.89,1,1,0.00,0.00,0.00,0,0
3164,CABO ACELERADOR,K,1771.73,1303.13,360.40,89,60,623.15,452.39,154.50,29,24
3164,CABO ACELERADOR,M,49.53,40.41,12.91,2,2,23.95,17.50,6.81,1,1
3164,CABO ACELERADOR,N,216.09,165.24,55.76,10,1,47.61,36.81,11.96,2,1
3164,CABO ACELERADOR,O,287.98,206.66,50.18,13,8,255.50,178.44,48.52,11,7
3164,CABO ACELERADOR,,1123.30,838.41,304.39,47,32,250.59,179.50,76.92,11,9
3165,CABO EMBREAGEM,B,83.33,62.28,22.61,2,2,0.00,0.00,0.00,0,0
3165,CABO EMBREAGEM,E,1827.44,1346.19,169.30,62,12,669.87,478.43,65.50,20,7
3165,CABO EMBREAGEM,F,632.83,465.18,136.95,18,10,74.99,51.56,23.82,2,2
3165,CABO EMBREAGEM,I,655.05,423.28,212.70,16,12,118.86,70.67,47.85,2,2
3165,CABO EMBREAGEM,K,18986.39,14192.26,3549.31,509,246,6137.63,4475.04,1275.08,165,107
3165,CABO EMBREAGEM,M,109.52,81.00,17.05,3,2,79.90,58.60,22.54,2,2
3165,CABO EMBREAGEM,N,552.17,430.84,86.12,16,2,309.03,232.10,86.78,7,1
3165,CABO EMBREAGEM,O,1777.28,1313.82,240.44,58,19,566.96,383.03,117.14,17,10
3165,CABO EMBREAGEM,,9137.62,6828.08,2256.59,219,111,2052.29,1554.09,480.13,54,42
3166,CABO CAPO,E,45.49,30.13,11.88,3,3,12.46,7.57,3.64,1,1
3166,CABO CAPO,K,576.60,413.86,122.96,36,22,222.91,167.97,36.99,12,6
3166,CABO CAPO,M,71.77,56.10,12.96,4,2,0.00,0.00,0.00,0,0
3166,CABO CAPO,O,27.49,18.96,5.88,2,2,88.10,54.17,25.14,5,5
3166,CABO CAPO,,335.64,259.39,66.60,19,11,69.33,53.32,7.77,4,2
3167,CABO FREIO,B,391.76,294.30,58.66,5,1,0.00,0.00,0.00,0,0
3167,CABO FREIO,E,1625.39,1125.62,295.17,38,18,460.45,304.84,86.76,9,6
3167,CABO FREIO,F,564.18,374.75,164.70,10,6,0.00,0.00,0.00,0,0
3167,CABO FREIO,I,174.75,132.08,37.67,4,2,0.00,0.00,0.00,0,0
3167,CABO FREIO,K,16824.92,12723.17,3740.14,340,157,5520.47,4083.50,1266.46,96,55
3167,CABO FREIO,M,75.82,52.84,7.82,2,1,0.00,0.00,0.00,0,0
3167,CABO FREIO,N,102.56,79.37,25.73,2,1,93.08,71.48,23.78,2,1
3167,CABO FREIO,O,1164.73,866.88,190.61,22,15,437.16,295.49,98.06,9,6
3167,CABO FREIO,,5163.85,3831.24,1373.59,111,54,1997.07,1472.86,554.37,38,19
3168,CABO VELOCIMETRO,E,169.56,127.61,22.06,9,7,0.00,0.00,0.00,0,0
3168,CABO VELOCIMETRO,I,13.14,13.57,-1.38,1,1,0.00,0.00,0.00,0,0
3168,CABO VELOCIMETRO,K,942.91,687.98,185.05,46,36,215.28,159.58,48.64,10,10
3168,CABO VELOCIMETRO,N,96.13,73.39,24.89,4,2,44.10,34.50,5.39,2,1
3168,CABO VELOCIMETRO,O,139.19,107.74,14.93,8,3,35.48,27.14,5.00,2,2
3168,CABO VELOCIMETRO,,609.17,459.27,120.41,28,19,108.18,83.43,27.36,5,4
3172,ARALDITE,F,0.00,0.00,0.00,0,0,31.96,28.78,10.89,1,1
3172,ARALDITE,K,84.80,83.44,12.56,4,2,80.16,78.87,15.80,3,2
3172,ARALDITE,O,0.00,0.00,0.00,0,0,23.14,11.28,8.52,1,1
3172,ARALDITE,,0.00,0.00,0.00,0,0,85.40,78.87,17.93,3,2
3173,COLA JUNTA MOTOR,E,44.76,27.60,2.00,6,1,43.60,25.10,2.66,5,1
3173,COLA JUNTA MOTOR,F,7.46,4.60,2.00,1,1,0.00,0.00,0.00,0,0
3173,COLA JUNTA MOTOR,K,1276.34,1187.86,52.92,127,21,412.23,414.53,29.03,42,10
3173,COLA JUNTA MOTOR,N,82.94,81.40,1.85,11,1,0.00,0.00,0.00,0,0
3173,COLA JUNTA MOTOR,O,438.72,407.04,12.33,48,5,69.76,40.15,2.66,8,1
3173,COLA JUNTA MOTOR,,1469.84,1565.52,21.37,161,8,222.21,218.16,6.06,27,3
3174,PROTETOR CARTER,B,71.07,51.97,19.87,1,1,0.00,0.00,0.00,0,0
3174,PROTETOR CARTER,E,256.36,159.08,35.35,4,2,0.00,0.00,0.00,0,0
3174,PROTETOR CARTER,F,136.43,89.80,40.60,2,2,157.40,102.73,53.66,1,1
3174,PROTETOR CARTER,I,0.00,0.00,0.00,0,0,96.66,51.97,41.61,1,1
3174,PROTETOR CARTER,K,3118.92,2138.35,816.39,46,32,771.98,553.45,218.21,9,8
3174,PROTETOR CARTER,O,301.31,177.51,70.33,4,2,0.00,0.00,0.00,0,0
3174,PROTETOR CARTER,U,67.42,41.71,18.72,1,1,0.00,0.00,0.00,0,0
3174,PROTETOR CARTER,,1558.92,1136.62,426.23,21,12,916.53,669.60,205.68,12,9
3175,KIT AMORT.,B,3660.91,2663.38,480.24,44,8,913.88,700.28,93.01,10,4
3175,KIT AMORT.,E,72106.14,59333.82,3611.23,1166,40,21661.32,17278.05,1218.58,318,31
3175,KIT AMORT.,F,39567.47,28773.93,5522.18,486,59,6996.55,4668.05,1600.12,77,19
3175,KIT AMORT.,I,12352.87,7115.12,2993.66,107,45,2219.80,1290.87,657.13,20,9
3175,KIT AMORT.,J,2098.90,1659.60,332.24,20,2,231.30,187.28,28.32,2,1
3175,KIT AMORT.,K,782937.27,594870.11,92827.14,9965,932,226291.71,168626.24,29169.52,2889,538
3175,KIT AMORT.,M,1495.65,1223.39,202.29,29,4,242.22,189.43,55.87,3,2
3175,KIT AMORT.,N,8238.61,7326.76,703.39,158,2,3280.22,2810.70,344.57,66,2
3175,KIT AMORT.,O,81402.24,64858.23,5478.13,1196,53,22699.62,17694.58,1708.93,371,37
3175,KIT AMORT.,Q,690.04,535.21,74.21,8,5,43.94,34.34,5.51,2,1
3175,KIT AMORT.,,208548.14,159329.07,32175.59,2531,324,71088.08,55388.82,11178.09,862,189
3176,MEDIDOR FLUXO AR,E,0.00,0.00,0.00,0,0,277.55,204.46,37.27,1,1
3176,MEDIDOR FLUXO AR,K,1684.31,1243.54,391.19,7,7,0.00,0.00,0.00,0,0
3176,MEDIDOR FLUXO AR,,152.78,108.23,37.43,1,1,0.00,0.00,0.00,0,0
3177,PIVO,B,1907.17,1518.70,281.60,41,9,553.48,556.38,27.73,23,3
3177,PIVO,E,26286.57,21578.80,1130.69,807,33,4354.42,3467.27,265.68,125,19
3177,PIVO,F,13411.35,10463.23,2096.90,373,50,2385.58,1741.81,606.64,61,22
